lr,train/loss,train/color_loss,train/normal_loss,train/mask_error,train/psnr,train/s_val,epoch,created_at,val/loss,val/psnr
5.00E-05,0.306285024,0.153781071,0.001315261,0.151188686,20.57262039,0.03958464,0,44:24.7,,
5.00E-05,0.317230225,0.161112845,0.001532636,0.154584736,20.25625992,0.039605249,0,44:55.2,,
5.00E-05,0.303780317,0.145391896,0.001409381,0.156979024,21.05820465,0.039560996,0,45:25.6,,
5.00E-05,0.307525396,0.161083803,0.001440851,0.145000741,20.22885132,0.039547578,0,45:56.0,,
5.00E-05,0.324528515,0.160048157,0.001345087,0.163135275,20.22003555,0.039489746,0,46:26.5,,
5.00E-05,0.324988961,0.163321435,0.001345783,0.160321727,19.84837914,0.039482132,0,46:57.1,,
5.00E-05,0.331722975,0.162872687,0.001451857,0.167398438,19.8621254,0.039290331,0,47:27.6,,
5.00E-05,0.313986331,0.157126024,0.001338555,0.15552175,20.68602562,0.039224252,0,47:58.2,,
5.00E-05,0.322630227,0.158587649,0.001503046,0.162539542,20.44003677,0.039196637,0,48:28.6,,
5.00E-05,0.308904171,0.144120023,0.001362702,0.163421437,21.1556778,0.039066654,0,48:59.0,,
5.00E-05,0.314821213,0.158592388,0.001382814,0.154846013,20.43777657,0.039070621,0,49:29.4,,
5.00E-05,0.322782576,0.161410287,0.001425833,0.159946457,20.25313568,0.039003342,0,49:59.8,,
5.00E-05,0.318688333,0.153731793,0.00132276,0.163633764,21.13907623,0.038928937,0,50:30.2,,
5.00E-05,0.318529487,0.156926557,0.001464849,0.160138071,20.52757454,0.038913641,0,51:00.6,,
5.00E-05,0.315825105,0.155742615,0.001297889,0.158784583,20.55893898,0.0388042,0,51:30.9,,
5.00E-05,0.309609115,0.154169098,0.001454336,0.153985664,20.71141243,0.038752358,0,52:01.4,,
5.00E-05,0.305670649,0.145866126,0.001315598,0.158488929,21.23613548,0.038634773,0,52:31.8,,
5.00E-05,0.327830195,0.16112119,0.00118086,0.165528148,20.14081192,0.038517479,0,53:02.3,,
5.00E-05,0.30711925,0.154060125,0.001591241,0.151467904,20.73573112,0.038437083,0,53:32.8,,
5.00E-05,0.309389412,0.154603377,0.001344593,0.153441444,20.5155735,0.038460735,0,54:03.6,,
5.00E-05,0.321731657,0.155607954,0.00152148,0.16460222,20.39720535,0.038530644,0,54:34.0,,
5.00E-05,0.318088174,0.153851122,0.001315363,0.162921667,20.4244709,0.038508173,0,55:04.4,,
5.00E-05,0.311214209,0.145184755,0.001453752,0.164575711,20.8844986,0.038475446,0,55:34.9,,
5.00E-05,0.324317098,0.158367515,0.001342757,0.16460681,20.4258461,0.038400441,0,56:05.3,,
5.00E-05,0.33865726,0.151783288,0.001359711,0.185514271,20.28822708,0.038375333,0,56:35.8,,
5.00E-05,0.290099442,0.142834529,0.001441644,0.14582327,21.37695122,0.038237102,0,57:06.3,,
5.00E-05,0.319497347,0.153012425,0.001303998,0.165180922,20.16170311,0.038203053,0,57:36.7,,
5.00E-05,0.32022211,0.150476947,0.001246461,0.168498695,21.07436943,0.038159546,0,58:07.1,,
5.00E-05,0.319132745,0.147432745,0.001446324,0.170253679,20.96780586,0.03821658,0,58:37.6,,
5.00E-05,0.315551013,0.15917328,0.001396433,0.1549813,20.48149109,0.038172197,0,59:08.1,,
5.00E-05,0.313677013,0.154901832,0.001390634,0.15738453,20.41956139,0.038127899,0,59:38.6,,
5.00E-05,0.312220812,0.149564773,0.001797252,0.160858765,20.9484024,0.038070891,0,00:09.2,,
5.00E-05,0.302223921,0.140850157,0.001440241,0.159933522,20.9442215,0.03813149,0,00:39.7,,
5.00E-05,0.301519871,0.14926222,0.001312443,0.150945216,20.67531395,0.038066659,0,01:12.3,,
5.00E-05,0.319247663,0.155492529,0.001428508,0.162326619,20.19161224,0.038009237,0,01:42.7,,
5.00E-05,0.324633896,0.16148816,0.001474895,0.161670834,19.80348206,0.038033497,0,02:13.1,,
5.00E-05,0.301143527,0.147598192,0.001350811,0.152194545,20.85870552,0.037969477,0,02:43.6,,
5.00E-05,0.318189979,0.149460554,0.001237379,0.167492062,21.20243835,0.037850402,0,03:14.2,,
5.00E-05,0.301325619,0.145031497,0.001420064,0.154874071,21.23348236,0.037788816,0,03:53.7,,
5.00E-05,0.321538687,0.152123526,0.001383357,0.168031797,20.40507317,0.037677459,0,04:24.2,,
5.00E-05,0.312317729,0.145087063,0.001357172,0.165873513,21.50561905,0.037521843,0,04:54.7,,
5.00E-05,0.3082591,0.148359865,0.001513959,0.158385277,20.89231682,0.03755885,0,05:25.1,,
5.00E-05,0.309180617,0.145034328,0.001235175,0.162911102,21.09047318,0.037496924,0,05:55.5,,
5.00E-05,0.298521936,0.145515859,0.001580488,0.151425585,20.75702286,0.037497282,0,06:26.1,,
5.00E-05,0.298022747,0.146770582,0.001535135,0.149717018,21.25120354,0.037368864,0,06:56.5,,
5.00E-05,0.315395385,0.143787146,0.001345604,0.170262635,21.27806664,0.037325855,0,07:26.9,,
5.00E-05,0.322784781,0.157781243,0.001522535,0.163481012,19.89563751,0.037336156,0,07:57.3,,
5.00E-05,0.327308476,0.158081725,0.001411621,0.167815149,20.8624115,0.03725585,0,08:27.7,,
5.00E-05,0.308968723,0.147267222,0.00133406,0.160367444,20.75841713,0.037206851,0,08:58.1,,
5.00E-05,0.311529994,0.147074729,0.001272761,0.163182497,20.81425476,0.037102222,0,09:28.5,,
5.00E-05,0.323354095,0.159464911,0.001187926,0.162701264,20.31702805,0.037082344,0,09:58.8,,
5.00E-05,0.322195202,0.156584114,0.001325729,0.164285362,20.81713104,0.037014525,0,10:29.4,,
5.00E-05,0.297674119,0.143189684,0.001494365,0.152990088,21.33989716,0.036935326,0,10:59.9,,
5.00E-05,0.305495679,0.138060048,0.001333544,0.166102096,21.26076889,0.036942169,0,11:30.3,,
5.00E-05,0.288492799,0.142583713,0.001208823,0.144700274,21.38237381,0.036877725,0,12:00.7,,
5.00E-05,0.324015141,0.158955649,0.001369242,0.163690239,20.27589989,0.036857571,0,12:31.2,,
5.00E-05,0.312585473,0.150398538,0.001372846,0.160814092,20.93373489,0.036806758,0,13:01.5,,
5.00E-05,0.318408668,0.15353857,0.001577297,0.163292795,20.3623867,0.036663406,0,13:32.0,,
5.00E-05,0.308887035,0.153234795,0.001422608,0.154229626,20.24724197,0.036742799,0,14:02.5,,
5.00E-05,0.308544159,0.147313029,0.001273647,0.159957469,20.66873741,0.036688313,0,14:33.2,,
5.00E-05,0.31031543,0.144126877,0.00129315,0.1648954,21.26077843,0.036610186,0,15:03.8,,
5.00E-05,0.318255782,0.148327947,0.001353769,0.16857408,20.929739,0.036624417,0,15:34.3,,
5.00E-05,0.31505394,0.151218563,0.001362895,0.162472501,20.70998001,0.036652487,0,16:04.7,,
5.00E-05,0.310070187,0.148899883,0.001307513,0.159862787,20.43545532,0.036612507,0,16:35.2,,
5.00E-05,0.296870589,0.141551688,0.001231149,0.154087767,21.72673798,0.036547512,0,17:05.7,,
5.00E-05,0.313381732,0.152559936,0.001339355,0.159482449,20.78017235,0.036416061,0,17:36.2,,
5.00E-05,0.317257285,0.154005408,0.001309209,0.161942646,20.87599754,0.03638776,0,18:06.7,,
5.00E-05,0.308157384,0.148982733,0.001444545,0.157730103,20.90244102,0.036375701,0,18:37.2,,
5.00E-05,0.320300341,0.155717254,0.001671867,0.162911221,20.59220123,0.03645483,0,19:07.7,,
5.00E-05,0.321413398,0.148705035,0.001301753,0.171406627,20.79636765,0.036386397,0,19:40.3,,
5.00E-05,0.309264868,0.144569829,0.001374976,0.163320065,20.70979881,0.036286451,0,20:10.8,,
5.00E-05,0.311013818,0.144593969,0.001373809,0.165046021,21.33644867,0.03625625,0,20:41.3,,
5.00E-05,0.304009914,0.147261769,0.00134155,0.155406579,20.8501091,0.036287617,0,21:11.8,,
5.00E-05,0.320356399,0.138436794,0.001501323,0.180418283,21.68060684,0.036266431,0,21:42.4,,
5.00E-05,0.304694414,0.144483864,0.001433866,0.158776686,21.15289688,0.036220156,0,22:12.8,,
5.00E-05,0.305560529,0.146386474,0.001409379,0.157764658,20.96864319,0.036139902,0,22:43.3,,
5.00E-05,0.303564489,0.148151264,0.001287679,0.154125556,20.61253357,0.036157575,0,23:13.7,,
5.00E-05,0.310614228,0.143731102,0.001333037,0.165550083,20.55735397,0.036075894,0,23:44.2,,
5.00E-05,0.304153264,0.141324565,0.00128584,0.161542848,21.34441757,0.036028538,0,24:14.6,,
5.00E-05,0.321810007,0.147495642,0.001316313,0.172998056,20.82006836,0.035990216,0,24:45.2,,
5.00E-05,0.32710743,0.153913036,0.001394199,0.171800211,20.63636971,0.035971858,0,25:15.7,,
5.00E-05,0.311372399,0.143811956,0.00137471,0.166185737,20.96443939,0.035882138,0,25:46.0,,
5.00E-05,0.323497593,0.152099073,0.00140473,0.169993803,20.66116333,0.035803109,0,26:16.5,,
5.00E-05,0.30404985,0.146887094,0.001365265,0.155797511,20.9082489,0.035807159,0,26:46.9,,
5.00E-05,0.295430243,0.138808772,0.001584909,0.155036554,21.39151382,0.035753228,0,27:17.2,,
5.00E-05,0.32027173,0.159446269,0.00142178,0.159403682,19.95494843,0.035760216,0,27:47.8,,
5.00E-05,0.297266871,0.145630136,0.00139775,0.150238991,21.08673859,0.035678711,0,28:18.3,,
5.00E-05,0.303389013,0.14439404,0.001323643,0.157671317,21.15696144,0.035585437,0,28:48.8,,
5.00E-05,0.321241736,0.146869719,0.001416905,0.172955096,21.24693298,0.035577066,0,29:19.3,,
5.00E-05,0.314426899,0.148290828,0.00142882,0.164707229,20.76994896,0.035496026,0,29:49.8,,
5.00E-05,0.310078859,0.144504979,0.00125863,0.164315268,21.69515419,0.035488073,0,30:20.2,,
5.00E-05,0.300623715,0.132571831,0.001267393,0.16678451,21.97825432,0.035417408,0,30:50.7,,
5.00E-05,0.29250437,0.135911196,0.001366019,0.155227154,21.54966354,0.035461269,0,31:21.2,,
5.00E-05,0.315192103,0.147412553,0.001195856,0.166583702,21.10486984,0.035399646,0,31:51.6,,
5.00E-05,0.316277146,0.149562076,0.001323955,0.165391102,20.79198647,0.035378721,0,32:22.1,,
5.00E-05,0.304596603,0.142138556,0.001299021,0.161159009,21.26879501,0.035321105,0,32:52.6,,
5.00E-05,0.307096332,0.145834193,0.001387399,0.159874737,20.72317886,0.035293564,0,33:22.9,,
5.00E-05,0.298571587,0.141976863,0.001230884,0.155363828,21.01291466,0.035164718,0,33:53.4,,
5.00E-05,0.318843186,0.149777383,0.001473542,0.167592242,20.98877335,0.035182979,0,34:23.7,,
5.00E-05,0.308273256,0.14993757,0.001512656,0.156823009,20.25652313,0.035134047,0,34:54.5,,
5.00E-05,0.2979123,0.13598755,0.001511299,0.160413444,21.91471291,0.035091683,0,35:25.0,,
5.00E-05,0.306788921,0.147578061,0.001370508,0.157840356,20.94049072,0.035031948,0,35:55.5,,
5.00E-05,0.312872112,0.146112964,0.001466297,0.165292859,20.83072281,0.03498821,0,36:26.0,,
5.00E-05,0.300725818,0.145513207,0.001329705,0.153882921,21.1163063,0.034962799,0,36:56.6,,
5.00E-05,0.310450375,0.147194952,0.001251602,0.1620038,20.5886364,0.034922536,0,37:27.1,,
5.00E-05,0.309068412,0.138456687,0.001372216,0.169239506,21.42068481,0.034863707,0,37:57.5,,
5.00E-05,0.314174652,0.147868201,0.001367202,0.164939269,20.78873825,0.034955002,0,38:30.1,,
5.00E-05,0.291325986,0.13562353,0.001431872,0.154270574,21.33367348,0.0349769,0,39:00.5,,
5.00E-05,0.287390471,0.14031598,0.001280056,0.145794436,21.52615356,0.034879711,0,39:31.0,,
5.00E-05,0.309426069,0.156303823,0.001353807,0.151768431,20.13731384,0.034827501,0,40:01.4,,
5.00E-05,0.311243385,0.143026769,0.001560261,0.16665636,21.05974007,0.034733497,0,40:31.8,,
5.00E-05,0.309426993,0.140616447,0.001320439,0.16749011,21.20550346,0.034720857,0,41:02.3,,
5.00E-05,0.292742103,0.141132653,0.001510818,0.150098637,21.33612823,0.034571726,0,41:32.6,,
5.00E-05,0.305791229,0.145873994,0.001656192,0.158261046,20.84695435,0.034631394,0,42:03.1,,
5.00E-05,0.309651017,0.148291409,0.001489823,0.159869775,20.52398491,0.03459429,0,42:33.5,,
5.00E-05,0.293847203,0.135214791,0.001413452,0.157218978,21.73188782,0.034606408,0,43:04.0,,
5.00E-05,0.301489532,0.137138382,0.001370897,0.162980244,21.41527367,0.03459378,0,43:34.3,,
5.00E-05,0.312895,0.139399901,0.001408651,0.172086447,20.60389709,0.034515843,0,44:04.8,,
5.00E-05,0.290696561,0.136418074,0.001304801,0.152973682,21.59260178,0.034483895,0,44:35.3,,
5.00E-05,0.309460938,0.150373355,0.001430869,0.157656714,20.9593277,0.034475915,0,45:05.8,,
5.00E-05,0.304597557,0.138943523,0.001330666,0.16432336,21.00139999,0.034494307,0,45:36.3,,
5.00E-05,0.302403927,0.138662234,0.001350041,0.162391648,21.49085999,0.034495261,0,46:06.7,,
5.00E-05,0.316534758,0.150329217,0.001316596,0.164888963,20.5295105,0.03446389,0,46:37.2,,
5.00E-05,0.310847163,0.145799428,0.001296516,0.163751215,21.19610023,0.03438177,0,47:07.7,,
5.00E-05,0.314803123,0.150972009,0.001315913,0.162515223,20.51330948,0.034358602,0,47:38.1,,
5.00E-05,0.295480371,0.138421223,0.001624785,0.155434355,21.37052345,0.034254998,0,48:08.6,,
5.00E-05,0.302359819,0.142537877,0.001530525,0.158291414,20.77198029,0.034121841,0,48:39.2,,
5.00E-05,0.312933594,0.142419025,0.00131202,0.169202551,20.81228065,0.034067396,0,49:09.5,,
5.00E-05,0.301020145,0.142010048,0.001342949,0.15766716,21.3072319,0.034061238,0,49:39.9,,
5.00E-05,0.299316168,0.139023602,0.001402202,0.158890352,21.39764786,0.034112729,0,50:10.4,,
5.00E-05,0.295994997,0.14500007,0.001382371,0.149612546,20.9237175,0.034075011,0,50:40.8,,
5.00E-05,0.300755173,0.141427353,0.001187052,0.158140764,20.85460472,0.034113046,0,51:11.3,,
5.00E-05,0.296468139,0.14356114,0.001480712,0.1514263,21.04180527,0.034000501,0,51:41.7,,
5.00E-05,0.28297013,0.12879318,0.001297651,0.152879313,22.31675911,0.033986963,0,52:12.2,,
5.00E-05,0.300990731,0.139674798,0.001300421,0.160015509,21.06758308,0.033984438,0,52:42.7,,
5.00E-05,0.306360453,0.14107804,0.00146889,0.163813516,21.42091942,0.033828635,0,53:13.2,,
5.00E-05,0.29978776,0.146673083,0.00125002,0.151864678,20.81522369,0.033791836,0,53:43.6,,
5.00E-05,0.302793711,0.139761627,0.001522115,0.161509976,21.28722954,0.033835243,0,54:14.1,,
5.00E-05,0.301843941,0.139190659,0.001565562,0.161087707,21.26234818,0.033822868,0,54:53.4,,
,,,,,,,0,55:15.0,1.013132215,13.36102486
5.00E-05,0.304788709,0.137141243,0.001311236,0.166336223,21.11408043,0.033768158,0,55:46.3,,
5.00E-05,0.306058228,0.145498946,0.001566457,0.158992842,20.60334778,0.033678185,0,56:16.7,,
5.00E-05,0.316527903,0.147888988,0.001506346,0.167132586,20.52085495,0.033532534,0,56:47.2,,
5.00E-05,0.301601261,0.140468925,0.001336124,0.159796208,21.50331116,0.033437267,0,57:17.7,,
5.00E-05,0.301400453,0.143156677,0.001288145,0.15695563,21.05463028,0.033342399,0,57:50.3,,
5.00E-05,0.305486023,0.134486288,0.001317078,0.169682652,21.65382576,0.033298094,0,58:20.8,,
5.00E-05,0.292913079,0.135616019,0.001438616,0.155858442,21.72120667,0.033247825,0,58:51.3,,
5.00E-05,0.295976758,0.130311847,0.001195484,0.164469436,21.9509201,0.033273716,0,59:21.8,,
5.00E-05,0.300392181,0.142001286,0.0013602,0.157030702,21.17904663,0.033203766,0,59:52.3,,
5.00E-05,0.298689216,0.138271809,0.001373701,0.1590437,21.53187561,0.033090636,0,00:22.7,,
5.00E-05,0.298329383,0.137876406,0.001274685,0.159178287,21.64422226,0.032998867,0,00:53.2,,
5.00E-05,0.300302863,0.142371118,0.001419122,0.156512633,20.83228111,0.032899223,0,01:23.7,,
5.00E-05,0.29236263,0.135148615,0.001326161,0.155887872,21.52024269,0.032795671,0,01:54.3,,
5.00E-05,0.305807471,0.136113033,0.001434473,0.168259948,21.28849792,0.03274709,0,02:24.7,,
5.00E-05,0.284786522,0.125688881,0.001530486,0.157567173,22.06413078,0.032665122,0,02:55.1,,
5.00E-05,0.291361392,0.134520307,0.001276114,0.155564949,21.95013237,0.032604083,0,03:25.5,,
5.00E-05,0.292880416,0.143269926,0.001395795,0.148214698,21.07261848,0.032684904,0,03:56.0,,
5.00E-05,0.307000697,0.140029877,0.001316781,0.165654033,21.27489471,0.032698389,0,04:26.4,,
5.00E-05,0.308575302,0.146661028,0.001388753,0.160525516,20.49636459,0.032777607,0,04:56.9,,
5.00E-05,0.309643626,0.141370043,0.001423169,0.166850418,20.83717728,0.032839056,0,05:27.4,,
5.00E-05,0.297135472,0.138121039,0.001429553,0.157584891,21.43731689,0.032740515,0,05:57.9,,
5.00E-05,0.308097601,0.139015555,0.001341726,0.16774033,21.37845039,0.032792035,0,06:28.4,,
5.00E-05,0.292927504,0.133693442,0.001263263,0.157970801,21.65093613,0.032878939,0,06:58.9,,
5.00E-05,0.303416997,0.143123716,0.001524563,0.158768713,21.154953,0.03283862,0,07:29.3,,
5.00E-05,0.317240894,0.150970086,0.001537174,0.164733618,20.33656693,0.032754622,0,07:59.8,,
5.00E-05,0.306300342,0.140740395,0.001252839,0.164307103,21.46124077,0.032678373,0,08:30.2,,
5.00E-05,0.29774785,0.136705905,0.001211363,0.159830585,21.74031067,0.0326664,0,09:00.7,,
5.00E-05,0.293904245,0.139776796,0.001277481,0.152849957,21.00421524,0.032619596,0,09:31.1,,
5.00E-05,0.300406039,0.141815022,0.001413125,0.15717791,21.18914795,0.032497562,0,10:01.6,,
5.00E-05,0.300481737,0.141193256,0.001355816,0.157932684,20.83159447,0.032460604,0,10:32.1,,
5.00E-05,0.314401209,0.145940527,0.001330266,0.167130426,20.59366608,0.032398794,0,11:02.7,,
5.00E-05,0.312691033,0.139527798,0.001400247,0.171762988,20.9345417,0.032384112,0,11:33.2,,
5.00E-05,0.300372481,0.134381637,0.001303793,0.164687067,21.26025391,0.032416966,0,12:03.7,,
5.00E-05,0.301487774,0.139122888,0.001425682,0.160939202,21.61981964,0.032400984,0,12:34.3,,
5.00E-05,0.30950582,0.143260837,0.001478062,0.164766937,20.83736229,0.032394104,0,13:04.8,,
5.00E-05,0.294633329,0.134919658,0.00139518,0.15831849,21.62552261,0.032265503,0,13:35.2,,
5.00E-05,0.282315135,0.139759943,0.001389234,0.141165942,20.88209534,0.032262634,0,14:05.8,,
5.00E-05,0.309069216,0.141076356,0.001375661,0.166617185,20.91365814,0.032262437,0,14:36.3,,
5.00E-05,0.297441632,0.134689614,0.001418567,0.161333457,21.29705429,0.032145131,0,15:06.7,,
5.00E-05,0.282858551,0.130731106,0.001358612,0.150768816,21.69604874,0.03215804,0,15:37.1,,
5.00E-05,0.301096261,0.137030289,0.001437011,0.162628978,21.57068443,0.032129657,0,16:10.1,,
5.00E-05,0.292610466,0.134832963,0.001342524,0.156434983,21.85991287,0.0321256,0,16:40.6,,
5.00E-05,0.311683059,0.144789651,0.001370279,0.165523112,20.92808151,0.031970516,0,17:11.1,,
5.00E-05,0.288635135,0.131967947,0.00145825,0.15520896,21.82684135,0.031908516,0,17:41.5,,
5.00E-05,0.299369276,0.135286584,0.001308353,0.162774339,21.2814045,0.031877439,0,18:12.0,,
5.00E-05,0.295186788,0.138614729,0.001423237,0.155148819,21.43663597,0.031822354,0,18:42.4,,
5.00E-05,0.293713331,0.129405156,0.001285359,0.163022801,21.89731407,0.031866245,0,19:12.9,,
5.00E-05,0.305583209,0.140320852,0.001419223,0.16384314,21.04012489,0.031821031,0,19:43.4,,
5.00E-05,0.292094469,0.133015454,0.001278967,0.157800034,21.68327522,0.031738739,0,20:14.0,,
5.00E-05,0.292335927,0.12793313,0.001442833,0.162959978,21.90886307,0.031620037,0,20:44.4,,
5.00E-05,0.307040095,0.140108839,0.001505815,0.16542545,21.01067543,0.031625241,0,21:14.9,,
5.00E-05,0.300494254,0.141112685,0.001438504,0.157943055,20.66142273,0.031573046,0,21:45.3,,
5.00E-05,0.299728334,0.138584793,0.001350673,0.15979287,20.99342537,0.031583577,0,22:15.8,,
5.00E-05,0.299885601,0.142559439,0.00139648,0.155929685,20.97088814,0.031591117,0,22:46.3,,
5.00E-05,0.296911657,0.135230169,0.001364758,0.160316736,21.71524811,0.031530581,0,23:16.9,,
5.00E-05,0.299640179,0.144652456,0.001296492,0.153691232,20.81580162,0.031558815,0,23:47.3,,
5.00E-05,0.305273533,0.138326496,0.00125109,0.165695935,20.93616486,0.031480879,0,24:17.8,,
5.00E-05,0.290316254,0.134934425,0.001352588,0.154029235,21.17782593,0.031527333,0,24:48.4,,
5.00E-05,0.300452173,0.13383466,0.001329237,0.16528827,21.81650925,0.031514045,0,25:18.9,,
5.00E-05,0.292005062,0.132150337,0.001378702,0.15847601,21.6536026,0.031575199,0,25:49.3,,
5.00E-05,0.297918081,0.13607119,0.001385181,0.160461694,21.09461212,0.031545162,0,26:19.9,,
5.00E-05,0.302202582,0.139456987,0.001400398,0.161345214,20.92782784,0.031452946,0,26:50.3,,
5.00E-05,0.299108446,0.135948345,0.001510187,0.161649927,21.49479675,0.03142659,0,27:21.0,,
5.00E-05,0.284504503,0.125675797,0.001314638,0.157514066,22.12717438,0.031364314,0,27:51.5,,
5.00E-05,0.295431137,0.133343831,0.001416312,0.160670981,21.48944664,0.031356432,0,28:21.9,,
5.00E-05,0.289558947,0.132567659,0.001375354,0.155615941,21.64172935,0.03127379,0,28:52.4,,
5.00E-05,0.299684703,0.138681903,0.001409837,0.159592941,21.15570068,0.031237716,0,29:22.9,,
5.00E-05,0.299553186,0.130964398,0.001367125,0.167221665,21.6462059,0.031178586,0,29:53.4,,
5.00E-05,0.296084374,0.134186462,0.001276886,0.160621032,21.6894455,0.031124251,0,30:24.0,,
5.00E-05,0.28893882,0.135660395,0.001510088,0.151768357,21.36125565,0.031048359,0,30:54.5,,
5.00E-05,0.313897282,0.140662089,0.001486806,0.171748385,21.15848351,0.031105243,0,31:25.0,,
5.00E-05,0.293951303,0.128726557,0.001382342,0.16384241,21.5056324,0.031003142,0,31:55.4,,
5.00E-05,0.29965803,0.144607097,0.001456665,0.15359427,20.75335312,0.030866228,0,32:25.9,,
5.00E-05,0.298963308,0.134562328,0.001271895,0.163129076,21.57863426,0.030842049,0,32:56.4,,
5.00E-05,0.294517457,0.133253112,0.001308445,0.159955919,21.73489761,0.030822283,0,33:26.8,,
5.00E-05,0.304865897,0.142162591,0.001417525,0.161285803,20.82028389,0.03087724,0,33:57.2,,
5.00E-05,0.298632056,0.137062371,0.00131,0.160259679,21.13604355,0.030829154,0,34:27.7,,
5.00E-05,0.281083584,0.128224373,0.00123876,0.151620463,21.44197845,0.030757129,0,35:00.3,,
5.00E-05,0.299983442,0.136186048,0.001330089,0.162467301,21.86933517,0.030783821,0,35:30.8,,
5.00E-05,0.294137836,0.134546906,0.001193068,0.158397868,21.58786583,0.030758288,0,36:01.2,,
5.00E-05,0.302533269,0.133523032,0.001525557,0.167484686,21.19498825,0.030681849,0,36:32.0,,
5.00E-05,0.302521408,0.136985585,0.001326136,0.164209694,21.63484383,0.030636152,0,37:02.5,,
5.00E-05,0.282965958,0.129014522,0.001317478,0.152633965,21.57611084,0.030658687,0,37:33.0,,
5.00E-05,0.293904066,0.132674709,0.001258249,0.159971103,21.71081543,0.03053092,0,38:03.4,,
5.00E-05,0.292144984,0.132771045,0.001346418,0.158027515,22.0830822,0.030483713,0,38:33.9,,
5.00E-05,0.301900297,0.131446928,0.001195107,0.169258267,21.76317024,0.030479928,0,39:04.4,,
5.00E-05,0.294890225,0.131257638,0.001192714,0.162439868,21.46434784,0.030615637,0,39:34.9,,
5.00E-05,0.299252272,0.137304887,0.001239076,0.160708323,21.27254868,0.030538278,0,40:05.3,,
5.00E-05,0.294982582,0.135374039,0.001260191,0.158348352,21.15669632,0.030542202,0,40:35.8,,
5.00E-05,0.299061656,0.129739895,0.001471881,0.167849883,21.78910065,0.030525776,0,41:06.3,,
5.00E-05,0.301451564,0.131777763,0.001376408,0.16829738,21.92797089,0.030553864,0,41:36.8,,
5.00E-05,0.319643915,0.151001006,0.001396755,0.167246148,20.32052994,0.030523969,0,42:07.3,,
5.00E-05,0.294105649,0.132248342,0.001486721,0.160370573,21.80185127,0.030482233,0,42:37.8,,
5.00E-05,0.30178082,0.134193406,0.001242059,0.166345343,21.56586647,0.030551037,0,43:08.3,,
5.00E-05,0.303178966,0.138413146,0.001417028,0.163348779,21.03305817,0.030447869,0,43:38.8,,
5.00E-05,0.314541519,0.134696022,0.001571682,0.178273797,21.577034,0.030445075,0,44:09.3,,
5.00E-05,0.305054903,0.136905625,0.001370727,0.166778535,21.43698502,0.030443566,0,44:39.8,,
5.00E-05,0.29305461,0.137811795,0.001337269,0.153905541,21.27310562,0.030386126,0,45:10.4,,
5.00E-05,0.285424948,0.128833026,0.001256141,0.155335784,21.91434479,0.030329375,0,45:40.9,,
5.00E-05,0.292577684,0.133081183,0.001393842,0.158102676,21.64740562,0.030309249,0,46:20.7,,
5.00E-05,0.291070402,0.130296052,0.001349694,0.159424677,22.14743614,0.030366775,0,46:51.1,,
5.00E-05,0.282375842,0.130474091,0.001602887,0.150298864,21.82168007,0.030330149,0,47:21.6,,
5.00E-05,0.289025307,0.130483642,0.001372223,0.157169461,21.74061584,0.030261204,0,47:52.2,,
5.00E-05,0.297305197,0.144221738,0.001434987,0.151648477,20.80030441,0.030201666,0,48:22.7,,
5.00E-05,0.286419541,0.127855673,0.001235486,0.157328382,21.90810204,0.030180786,0,48:53.3,,
5.00E-05,0.298660398,0.135945871,0.001445432,0.161269084,21.38141823,0.030145267,0,49:23.7,,
5.00E-05,0.293405801,0.131777808,0.001447895,0.160180092,21.59701347,0.030161882,0,49:54.2,,
5.00E-05,0.28776902,0.136668652,0.001295026,0.149805337,21.03129959,0.030122226,0,50:24.6,,
5.00E-05,0.297930062,0.136586711,0.001301739,0.16004163,20.85473824,0.03008284,0,50:55.2,,
5.00E-05,0.300877929,0.135883451,0.001452638,0.163541839,21.42635155,0.030016555,0,51:25.7,,
5.00E-05,0.293446302,0.132185638,0.001470751,0.159789905,21.69813156,0.030083664,0,51:56.3,,
5.00E-05,0.297499388,0.12481378,0.001417331,0.171268284,22.56590652,0.02995193,0,52:26.7,,
5.00E-05,0.292635977,0.137680933,0.001397103,0.153557956,21.27379227,0.029834688,0,52:57.2,,
5.00E-05,0.293248177,0.125931621,0.001462036,0.165854529,22.37447739,0.029801028,0,53:27.7,,
5.00E-05,0.299483389,0.14070411,0.001381193,0.15739809,20.71790504,0.029768595,0,54:00.4,,
5.00E-05,0.292223275,0.131440952,0.001324618,0.159457698,21.84195709,0.029777661,0,54:30.8,,
5.00E-05,0.299867064,0.138055295,0.001440721,0.16037105,21.39618301,0.02974233,0,55:01.3,,
5.00E-05,0.289950252,0.126764432,0.001204712,0.161981121,22.05943871,0.029681476,0,55:31.9,,
5.00E-05,0.292691708,0.129155755,0.001328707,0.162207261,21.61491776,0.029692424,0,56:02.5,,
5.00E-05,0.293047935,0.139122337,0.001322487,0.152603105,21.20059967,0.029676473,0,56:33.0,,
5.00E-05,0.300469756,0.147160336,0.001368115,0.151941285,20.30677414,0.029731231,0,57:03.8,,
5.00E-05,0.310265303,0.135449573,0.001257978,0.173557773,21.30317497,0.029664729,0,57:34.2,,
5.00E-05,0.310710669,0.14474301,0.001369274,0.16459839,20.53957939,0.029660268,0,58:04.7,,
